time,text,Sentiment
04:04:12,#MajorCrimes FOUR EPISODES LEFT AFTER THAT?! ARE YOU KIDDING ME?! 💔😪,1
04:04:14,"Waiting for the West Coast airing, as I’ll be watching with you all... But with my East coast peeps - HOLY FRAKKING… https://t.co/u53DPQy7gd",0
04:04:17,I 2nd that!! ❤❤❤ https://t.co/oBrVsndJ97,0
04:04:18,@MajorCrimesTNT I’m sorry what why dammit not Sharon they need her#MajorCrimes,0
04:04:19,#MajorCrimes https://t.co/TVzLqPlgaK,0
04:04:19,um...#MajorCrimes ????,1
04:04:27,"RT @AShippersLife: 💜 The look on Andy’s face when he tells Provenza he’s following Sharon’s wishes and then walks away!! 💔😢💔😢💔

“Anyone els…",1
04:04:28,#MajorCrimes what the hell I was not ready for this #ripcommander,1
04:04:28,"Did they really have to end it with Sharon passing away. So Sad ! 
#MajorCrimes",0
04:04:29,RT @bellamarinozzi: No words. Didn’t expect that ending. DID NOT WANT THAT ENDING. #MajorCrimes,1
04:04:31,RT @lil_shante: Can I just say this season has made a 💡 go off on how we as women tend to put what we consider important before ourselves a…,0
04:04:32,this is by far the dumbest fucking shit I have ever watched in my life. how do you kill the FUCKING LEAD off in the… https://t.co/knGxEiyJmN,0
04:04:34,ARE YOU KIDDING ME?! 4 Episodes left and the MOST IMPORTANT CHARACTER THAT BEGAN THE SPINOFF is gone!!! NOO!… https://t.co/3FZUAreT9T,0
04:04:34,@RealTonyDenison @MaryMcDonnell10 Well said Tony. Well said. You two were pure gold on screen. #MajorCrimes,0
04:04:37,Wow... #MajorCrimes,1
04:04:37,@RealTonyDenison @MaryMcDonnell10 @phillipkeene My heart just stopped as well.  Omg seriously I can’t breathe. What… https://t.co/SoCckP5HqJ,0
04:04:38,"no spoilers, but it was the best way to celebrate 100th episode [SARCASM]
#MajorCrimes",1
04:04:39,RT @pineapplecakes: this is by far the dumbest fucking shit I have ever watched in my life. how do you kill the FUCKING LEAD off in the fin…,0
04:04:39,I fell stabbed right in the heart just how can the journey end this way?????? #MajorCrimes #spoiledbytwitter #icantdogoodbyes,0
04:04:44,Attn @CaitlinSnark https://t.co/TChKO3GdWq,0
04:04:46,Wow just wow #MajorCrimes,1
04:04:47,Holy shit! Commander Raydor cannot be dead PERIOD!!!! It had to be in protective custody as pretend to be dead righ… https://t.co/2VTj5I4GyA,0
04:04:48,"Well no reason to finish out this series. No Sharon, no #MajorCrimes This stinks. 💩💩💩",0
04:04:53,RT @lil_shante: Can I just say this season has made a 💡 go off on how we as women tend to put what we consider important before ourselves a…,0
04:04:54,RT @lil_shante: Can I just say this season has made a 💡 go off on how we as women tend to put what we consider important before ourselves a…,0
04:04:55,That was awful! #MajorCrimes,0
04:04:55,Rest in Peace Sharon Raydor-Flynn. #majorcrimes,1
04:04:57,#MajorCrimes what the hell? How is Sharon dead? With 4 episodes left at that 🙄🙄🙄,0
04:04:58,RT @lil_shante: Can I just say this season has made a 💡 go off on how we as women tend to put what we consider important before ourselves a…,0
04:04:58,"What an ending to tonight's @MajorCrimesTNT - But there are still 4 more episodes, Looking forward to see how it al… https://t.co/0Schv8ukb5",0
04:04:58,"RT @KatheMazur: Hey #MajorCrimes fans! Remember the West Coast watched later, so we have been asked, as a special last favor, that no one t…",0
04:05:00,Only way they make fans happy is if they fake her death to get Phillip. Otherwise you suck #MajorCrimes,0
04:05:00,"@RealTonyDenison @MaryMcDonnell10 It hurts so bad, and I'm still in shock. But thank you for the work and for the #Shandy! #MajorCrimes",0
04:05:01,RT @D76developer: Is it possible this is a fake out to flush out Strogh????   #MajorCrimes  @MajorCrimesTNT,0
04:05:02,RT @JonathanDelArco: To all our fans we love you and Please don't tweet until AFTER the West Coast sees tonight's episodes of #MajorCrimes…,1
04:05:05,RT @creativesoul5: NOW I am PISSED!!!!!! why??????????  #MajorCrimes,1
04:05:05,#MajorCrimes @MaryMcDonnell10 @RealTonyDenison @grahamPmartin @phillipkeene @JonathanDelArco @RealRaymondCruz… https://t.co/yHMOXR2P0W,0
04:05:05,"You know, I'm just gonna drink the rest of that wine because this is too much!! #MajorCrimes",1
04:05:12,"RT @SaraChristelle: Laura was definitely right #MajorCrimes
I will cry for the rest of my life... https://t.co/0Mqq2QP0AK",0
04:05:12,#majorcrimes omg 😮,0
04:05:12,RT @JediSkillet: ARE YOU KIDDING ME?! 4 Episodes left and the MOST IMPORTANT CHARACTER THAT BEGAN THE SPINOFF is gone!!! NOO! #thefeels #my…,1
04:05:18,@MaryMcDonnell10  ❤️❤️❤️#MajorCrimes,1
04:05:20,RT @Eyes4Jan: Omg 😮 nooooo Sharon #MajorCrimes https://t.co/5LqCf6xJRb,0
04:05:23,"WHAT THE LITERAL FUCK, @MajorCrimesTNT? Seriously. Explain the point of this/your end game. #MajorCrimes",1
04:05:23,Rip Sharon Raydor #MajorCrimes https://t.co/2sBNY27HAn,0
04:05:25,Watching the 2nd of back to back episodes of #MajorCrimes,1
04:05:28,Not cool! #MajorCrimes https://t.co/m1xQkOMYtf,0
04:05:29,"Can't stop crying
#TNT #MajorCrimes 
RIP Sharon",0
04:05:34,RT @D76developer: @adayinhercloset I honestly wouldn't be shocked. Sharon's a mastermind...like a benevolent Moriarty or something. She KNO…,0
04:05:35,She knew she was going to die ☹️☹️☹️☹️☹️☹️😩😩😩😭😭😭😭😢😢😢 #MajorCrimes @MajorCrimesTNT #poorandytheyjustwerestartingtheirlife,0
04:05:35,Tore me up to see she died. Ugh#sharobraydorflynn #majorcrimes,0
04:05:37,OH https://t.co/Vpc09HLJgF,0
04:05:38,#MajorCrimes GUS YOU MORON HOW DO YOU BOT KNOW WHAT HE LOOKS LIKE,1
04:05:38,Damn it #MajorCrimes @MajorCrimesTNT,1
04:05:38,RIP Sharon. I will miss you @MaryMcDonnell10 #MajorCrimes,0
04:05:40,A big virtual round of applause for @MaryMcDonnell10 for her amazing work as #SharonRaydor on @MajorCrimesTNT! #MajorCrimes,1
04:05:42,RT @moryan: This interview with @MaryMcDonnell10 will likely be of interest to fans of #MajorCrimes who have seen tonight's episodes. https…,0
04:05:42,. This is me now except my mouth is dry because I've bedbugs 😮 for the last 5 mins #MajorCrimes https://t.co/Hg8gvtzItT,1
04:05:43,Will Gus or Stroh be the one who’s heart goes to Sharon? Or am I reaching #MajorCrimes,1
04:05:44,#MajorCrimes Crying....again... why did it have to end like this?,0
04:05:47,#MajorCrimes 😭😢😟😢😔,1
04:05:47,@pineapplecakes Because we all know who JD considers the true lead of #MajorCrimes. This was never about Mary and n… https://t.co/MuwLbQwxuv,1
04:05:48,Well....that was depressing. Someone brought out the Onions tonighg. Now what's going happen? #MajorCrimes,0
04:05:48,@MajorCrimesTNT #MajorCrimes #Shandy @MaryMcDonnell10 @RealTonyDenison @grahamPmartin @KearranGiovanni… https://t.co/57zI3TCIG3,0
04:05:50,Excellent work as #WesNolan in #MajorCrimes this episode @danielditomasso What an ending tho..,0
04:05:52,#MajorCrimes https://t.co/HIEBGcfgBM,0
04:05:55,Seriously!?!?!?!?! I barely made it through that... #MajorCrimes,1
04:05:58,At least they didn't make it a cliffhanger for a week. #MajorCrimes,0
04:05:58,RT @MajorCrimesTNT: True love. #MajorCrimes https://t.co/QQOT8Lj57y,0
04:05:58,RT @__mscj: sharon is gone 😩😭 #MajorCrimes,0
04:06:01,I just can’t! #MajorCrimes @MaryMcDonnell10 @RealTonyDenison,1
04:06:01,"Tears, for real Tears! Excellent writing #MajorCrimes Perfect performance cast and crew. @MajorCrimesTNT… https://t.co/04cbkKSS9s",1
04:06:03,Oh my goodness that ending 😭 #MajorCrimes,0
04:06:03,@MaryMcDonnell10 Thank you for giving your all to each &amp; every episode.  I'm heartbroken right now. What you have g… https://t.co/IiCQjrNatU,0
04:06:04,@MajorCrimesTNT 😳😳😳😳😳 #MajorCrimes,1
04:06:04,RT @vangoghadmirer: Nothing in this episode says that the fandom will be happy with how the show ends. Feels have been stomped on. Done wit…,0
04:06:05,I’m not sure how this is the season that fans would want . . . . This fan is horrified by what just happened . . .… https://t.co/oVtjXLpnmv,0
04:06:05,"Tonight’s @MajorCrimesTNT was so sad, Sharon changed from such a bitch on #TheCloser to such a likable lady on #majorcrimes.",0
04:06:06,Stroh needs to go. #MajorCrimes https://t.co/ZeiZ4x0ikE,0
04:06:07,I curse you Sharon Raydor! Who told you to die?! You should've taken your ass home! #MajorCrimes,0
04:06:07,"RT @kate04us: I’m sorry, but you ripped my heart out, you stomped on it, you burned it - don’t tell me to shut up about my broken heart! #M…",0
04:06:08,"Vai toma no cu, a Sharon morreu 😭😭😭😭😭😭😭😭😭😭😭😭😭 #MajorCrimes",0
04:06:09,I wish I actually still cared about @MajorCrimesTNT to cry over Sharon's death but this season so far has made me g… https://t.co/uSCTgYASqL,0
04:06:16,"RT @MGoose37: Wow, just wow. #MajorCrimes just speechless right now.",1
04:06:16,"First the show is ending, now THIS!?#MajorCrimes",1
04:06:17,"Damn you, #MajorCrimes.",1
04:06:18,"Surgery right now...well when you put it that way Doc, life saving well ok now is perfect #MajorCrimes",1
04:06:18,What the actual fuck? This had better be fake because of Stroh. You don't take out the best character. Ffs!!! #MajorCrimes,1
04:06:18,omg they killed off the main character I did not see this coming I'm so sad R.I.P #SharonRaydor #MajorCrimes https://t.co/aPFoLhrpsE,0
04:06:21,!!!!!! https://t.co/zvJC9xXnMH,0
04:06:23,"Well, frak...not cool that that #majorcrimes was ending anyway in 4 episodes, but offing the best character was a b… https://t.co/kcJACk1Dud",1
04:06:26,I am so mad at @tntdrama right now @MajorCrimesTNT #MajorCrimes,0
04:06:27,"Not cool, #MajorCrimes ! My mother lives with heart failure and she did NOT need that storyline right before Christmas!",0
04:06:28,"Holy crap #majorcrimes. @tnt I suspected that was going to happen for weeks, but that was just brutal!",0
04:06:31,Sharon and Brenda are what made those shows. #majorcrimes #thecloser #sharonraydor #brendajohnson,0
04:06:31,We have no words. Wow. 😭 #MajorCrimes,0
04:06:31,"She died!!! 
Confirmes...
I really hate James Duff... 😢😢😢 https://t.co/3eTIsfzFyr",0
04:06:32,RT @Eyes4Jan: Omg 😮 nooooo Sharon #MajorCrimes https://t.co/5LqCf6xJRb,0
04:06:37,"RT @AShippersLife: 💜 “Defend, yes, but compete, no.”

The complexities of Sharon’s Last Rites request are beyond words. We can’t imagine wh…",1
04:06:37,Nine years of Sharon Raydor. I have loved each and every minute Darth has been with us. She’s heightened everyone’s… https://t.co/H6UP9QTDK0,0
04:06:40,"RT @darnellcc: @MajorCrimesTNT What a class act this show is. It's been an awesome ride. I will miss this show! 😢
#MajorCrimes",0
04:06:45,RT @pineapplecakes: this is by far the dumbest fucking shit I have ever watched in my life. how do you kill the FUCKING LEAD off in the fin…,0
04:06:48,First we had to see @MaryMcDonnell10 die in Battlestar Galactica and now #MajorCrimes.  My heart is crushed into pi… https://t.co/BOMKttOVhR,0
04:06:50,I'm so annoyed. #MajorCrimes https://t.co/wOHW4ZELsL,0
04:06:50,Well... don’t think that I need to ever watch television again. Emotionally destroyed. Real life is hard and then t… https://t.co/urm6b5zqt1,0
04:06:54,RT @lil_shante: Can I just say this season has made a 💡 go off on how we as women tend to put what we consider important before ourselves a…,0
04:06:56,Sharon will be missed so much. 💜 #MajorCrimes Thank you @MaryMcDonnell10 https://t.co/qz6hBNOOsN,0
04:06:58,no no no not sharon! #MajorCrimes,0
04:07:01,https://t.co/t5RBIEYPq0 #MajorCrimes,0
04:07:01,Twitter responses to  #MajorCrimes https://t.co/djXFpj7bRp,0
04:07:02,Oh no😱😬😢 #MajorCrimes,1
04:07:03,RT @sorryontherocks: @pineapplecakes Because we all know who JD considers the true lead of #MajorCrimes. This was never about Mary and neve…,1
04:07:08,#MajorCrimes.  Did you forget it's Christmas? 💔,1
04:07:08,RT @moryan: This interview with @MaryMcDonnell10 will likely be of interest to fans of #MajorCrimes who have seen tonight's episodes. https…,0
04:07:11,RT @vangoghadmirer: Nothing in this episode says that the fandom will be happy with how the show ends. Feels have been stomped on. Done wit…,0
04:07:12,good God why can't a series on tv just end.  After years of watching #thecloser #MajorCrimes why did she have to die,0
04:07:13,"As I am sure there will be ridiculous anger directed toward the creator of @MajorCrimesTNT @JamesADuff, I want to c… https://t.co/HhZWyUJGyS",1
04:07:15,"RT @ilonarcari: @RealTonyDenison @MaryMcDonnell10 It hurts so bad, and I'm still in shock. But thank you for the work and for the #Shandy!…",0
04:07:20,RT @LittleLoveBug37: Damn it #MajorCrimes @MajorCrimesTNT,1
04:07:22,"RT @SaraChristelle: Laura was definitely right #MajorCrimes
I will cry for the rest of my life... https://t.co/0Mqq2QP0AK",0
04:07:24,I’m not ok with how this episode ended @MajorCrimesTNT @MaryMcDonnell10 @RealTonyDenison @grahamPmartin  #MajorCrimes,0
04:07:24,RT @Chelbell1003: #MajorCrimes GUS YOU MORON HOW DO YOU BOT KNOW WHAT HE LOOKS LIKE,1
04:07:27,😢😢😢 #majorcrimes,1
04:07:27,RT @moryan: This interview with @MaryMcDonnell10 will likely be of interest to fans of #MajorCrimes who have seen tonight's episodes. https…,0
04:07:28,Rest In Peace Commander Raydor. THAT took me out. Too close to home man. #MajorCrimes,0
04:07:29,RT @SashaDRobinson: Tore me up to see she died. Ugh#sharobraydorflynn #majorcrimes,0
04:07:30,IT IS 4AM AND I AM SOBBING #majorcrimes,1
04:07:30,RT @Drchoralrach: First we had to see @MaryMcDonnell10 die in Battlestar Galactica and now #MajorCrimes.  My heart is crushed into pieces.…,0
04:07:30,"First Sharon
Then Phillip Stroh
😪😣😭😢☹️😩🙁😕😟 #MajorCrimes #ripcommander",1
04:07:34,Frack you #MajorCrimes and #TNT Merry Fracking Christmas. 🖕🏻,1
04:07:34,RT @AShippersLife: 💜 #Shandy Shippers! We just watched what so many of us have been asking for for years! Such an intimate scene between th…,0
04:07:35,well fuck that. I’m sorry guys. You all deserved so much better. #majorcrimes,0
04:07:36,I'm crying!!! CRYING!!!!! #MajorCrimes,0
04:07:37,Frak.... this was a Laura Roslin 2.0 #MajorCrimes,0
04:07:38,Stroh was too quiet for a bit. I knew something was coming. #MajorCrimes,0
04:07:40,RT @TaylorWood717: Not cool! #MajorCrimes https://t.co/m1xQkOMYtf,0
04:07:42,NoNoNoNoNO #MajorCrimes NO. You cannot be serious. There must be a twist...because NO!,1
04:07:44,"Damn! @MajorCrimesTNT has me all the way in my feelings right now, how do you expect me to wait for the next episod… https://t.co/dlVr03rPfI",0
04:07:45,RT @moryan: This interview with @MaryMcDonnell10 will likely be of interest to fans of #MajorCrimes who have seen tonight's episodes. https…,0
04:07:46,Well... don’t think that I need to ever watch television again. Emotionally destroyed. Real life is hard and then t… https://t.co/jelu2UUaAY,0
04:07:47,#MajorCrimes I just cannot.... why o why?! I was devastated just bc it's coming to an end.... and now this! I'm so sad,0
04:07:48,I haven’t tweeted about shows in a very long time. But seriously #MajorCrimes !!!! Being pregnant sucks watching th… https://t.co/OGSKoDSBkO,0
04:07:48,Thank you @MaryMcDonnell10 for your incredible talent and for bringing yet another remarkable character to life. #MajorCrimes,1
04:07:49,"RT @runrunstacy: WHAT THE LITERAL FUCK, @MajorCrimesTNT? Seriously. Explain the point of this/your end game. #MajorCrimes",1
04:07:50,"@MajorCrimesTNT , that was frickin brutal. 🤭 #MajorCrimes @MaryMcDonnell10 deserves all the awards.",1
04:07:52,Andy and Sharon haven't started their marriage long enough and her 2 other children haven't stop by the hospital to… https://t.co/aBf81L7Fpn,0
04:07:52,RT @TLForeman: A big virtual round of applause for @MaryMcDonnell10 for her amazing work as #SharonRaydor on @MajorCrimesTNT! #MajorCrimes,1
04:07:53,RT @TLForeman: A big virtual round of applause for @MaryMcDonnell10 for her amazing work as #SharonRaydor on @MajorCrimesTNT! #MajorCrimes,1
04:07:55,"RT @JA_Hazel: You know, I'm just gonna drink the rest of that wine because this is too much!! #MajorCrimes",1
04:07:57,RT @MajorCrimesTNT: True love. #MajorCrimes https://t.co/QQOT8Lj57y,0
04:07:57,Really?  The week before Christmas?  @MaryMcDonnell10 @MajorCrimesTNT @RealTonyDenison #MajorCrimes https://t.co/MDKeR7ZjHg,0
04:08:02,RT @Kimberly_Austin: I wish I actually still cared about @MajorCrimesTNT to cry over Sharon's death but this season so far has made me glad…,0
04:08:04,RT @Nattie1973: By the way...Thank you #majorcrimes  for giving me the 100th episode for my birthday!!!! @RealTonyDenison @MaryMcDonnell10…,1
04:08:08,I’m sorry but usually 100 episodes are happy not heartbreaking #MajorCrimes and sorry but I can’t watch next weeks eps,0
04:08:13,"RT @liu_t60: Kudos to @RealTonyDenison and @MaryMcDonnell10 for the phenomenal, superb, extraordinary (the list goes on) acting, emotional…",1
04:08:14,"RT @MajorCrimesTNT: To honor the 100th episode tonight, the cast of #MajorCrimes celebrated 100 of your amazing comments! Thank you to all…",1
04:08:15,A must-read after tonight’s episode. #MajorCrimes @MaryMcDonnell10 @moryan https://t.co/ayRpn3WIut,0
04:08:15,💔💔💔 #RIPSharon 😭😭😭😭😭 #MajorCrimes https://t.co/rg0nNoQ8yC,0
04:08:16,RT @moryan: This interview with @MaryMcDonnell10 will likely be of interest to fans of #MajorCrimes who have seen tonight's episodes. https…,0
04:08:21,#MajorCrimes WtTF,1
04:08:23,@JamesADuff You are sadistic and have no respect for you viewers. What a shitty way to end MC. I’ll never watch any… https://t.co/FR0Dc5LfT8,0
04:08:26,Well that was too upsetting to watch right before bed 💔💔😭😭 #MajorCrimes @marymcdonnell10,0
04:08:28,I’m not okay with how this episode ended. 😣 #MajorCrimes,0
04:08:28,Setting up Stroh so “she” can kill him is all have to say about tonight’s #MajorCrimes!!!!! Oh and WTH? https://t.co/uyZaA6lztP,0
04:08:30,What is this BULLSHIT!!! Captain Raydor CAN'T DIEEEEEEEEE. #MajorCrimes,1
04:08:30,OH MY GOD!!! Nooooo. For someone who has watched Major Crimes since the very first episode this just breaks my hear… https://t.co/1Qq5zftxaZ,0
04:08:31,I guess no need to save #MajorCrimes.,0
04:08:34,Conspiracy Theory Part 3 and 4 — Watching Major Crimes https://t.co/1rVpwUn1wv @tntdrama @MajorCrimesTNT… https://t.co/yEEnM58DiB,0
04:08:34,Mary @MaryMcDonnell10 Thank you for your beautiful portrayal of Sharon Raydor. You’ve given me so much joy watching… https://t.co/WqWlsDqrlD,0
04:08:35,"💔😪 omg Sharon knew she was dying, didn’t want to  jump ahead of transplant list .. sad to see a ‘dear’friend die. B… https://t.co/dOqf64o59m",0
04:08:38,"Just got a limited #MajorCrimes sticker, get yours now at https://t.co/SId4ukUVYs! #telfie  (via @telfieapp)
https://t.co/NVBXaOq6Hc",0
04:08:39,Heartbroken. 💔 #MajorCrimes,1
04:08:40,#MajorCrimes OMG that ending. I'm crying my eyes out. Why did they kill her! 😭😭😭😭😭😭😭,0
04:08:49,"Just got a limited #MajorCrimes sticker, get yours now at https://t.co/SId4ukUVYs! #telfie  (via @telfieapp)... https://t.co/LJlaTCMbeQ",0
04:08:50,"RT @MaryMcDonnell10: “@Jenlynn219: We can’t even talk, we’re all crying so hard on this call. @kate04us #MajorCrimes https://t.co/jyOxPNI3I…",0
04:08:54,FITTING CONCLUSION!!! Why is that every show I watch the main character dies? #MajorCrimes,1
04:09:02,@MaryMcDonnell10 my heart is absolutely breaking. I’m so devastated by this entire storyline. I just can’t believe… https://t.co/1PO0XIiWN8,0
04:09:06,"much anger 
very rage 
#MajorCrimes",0
04:09:07,I love #BattlestarGalactica and #MajorCrimes but why on earth did both shows have to break my heart!!! You just cru… https://t.co/b0RYy9wUiO,0
04:09:17,I have never cried so much while watching a crime show. #majorcrimes @MajorCrimesTNT @MaryMcDonnell10 @RealTonyDenison,0
04:09:17,RT @TLForeman: A big virtual round of applause for @MaryMcDonnell10 for her amazing work as #SharonRaydor on @MajorCrimesTNT! #MajorCrimes,1
04:09:18,I think the only thing that might make me watch another episode of @MajorCrimesTNT at this point would be Stroh killing Rusty. #MajorCrimes,0
04:09:19,I am currently on the verge of being epically NOT okay after that episode of #MajorCrimes ... that was the worst th… https://t.co/pVSIWBhQZ4,0
04:09:22,@girlgonewandern but the cast/crew amazing. Like absolutely amazing. I just can’t right now  #majorcrimes,1
04:09:29,Only way to redeem this episode of #majorcrimes ... bring Brenda Johnson on to lock up Stroh.,0
04:09:45,I haven’t been this up set since sons of anarchy #MajorCrimes,0
04:09:47,Like I have any chance of going to sleep anytime soon. #MajorCrimes @MaryMcDonnell10 @RealTonyDenison,0
04:09:48,"Fans of #MajorCrimes don't deserve this. Someone let their ""artistic"" creativity get in the way. This is appalling.… https://t.co/T9OeWyx56V",1
04:09:49,After tonight episodes see no need to watch the rest of #majorcrimes this season .it is  up settings that they kill… https://t.co/0zJN22dS2v,0
04:09:49,RT @bellamarinozzi: No words. Didn’t expect that ending. DID NOT WANT THAT ENDING. #MajorCrimes,1
04:09:52,@JamesADuff Why? Just why? Have we been such bad fans to deserve this kind of ending? You really had no other way t… https://t.co/IYJC8NOEvU,0
04:09:53,Today is my late mother's birthday and Major Crimes kills Sharon. Damn you TNT! #MajorCrimes,1
04:09:53,but the cast/crew amazing. Like absolutely amazing. I just can’t right now  #majorcrimes,1
04:09:55,RT @moryan: This interview with @MaryMcDonnell10 will likely be of interest to fans of #MajorCrimes who have seen tonight's episodes. https…,0
04:09:56,RT @StarlaYarbrough: Forgot to congratulate the amazing cast of #MajorCrimes for their 100 episode with all the #Shandy issues. Congratulat…,1
04:09:58,Setting up Stroh so “she” can kill him is all have to say about tonight’s #MajorCrimes!!!!! Oh and WTH? @… https://t.co/S13dIZOzKF,0
04:09:59,RT @HartJax1: I don’t think I’ve ever been this upset about a character passing away in my life #MajorCrimes,0
04:10:04,"Surprised fans are so shocked by tonight’s #MajorCrimes! The foreshadowing was very heavy-handed. Sad, yes. Shocking, no.",0
04:10:04,"RT @kate04us: I’m sorry, but you ripped my heart out, you stomped on it, you burned it - don’t tell me to shut up about my broken heart! #M…",0
04:10:05,RT @mcowan252: 😭😭😭😭😭😭😭 wow!!! Didn't see that coming. #heartbroken #MajorCrimes,0
04:10:07,RT @MajorCrimesTV: A must-read after tonight’s episode. #MajorCrimes @MaryMcDonnell10 @moryan https://t.co/ayRpn3WIut,0
04:10:09,RT @whiskey999: #MajorCrimes 😭😭 rip Sharon,0
04:10:11,RT @Kimberly_Austin: I think the only thing that might make me watch another episode of @MajorCrimesTNT at this point would be Stroh killin…,1
04:10:15,Watching Major Crimes https://t.co/5wP6fEdWgv @tntdrama @MajorCrimesTNT #MajorCrimes #nowwatching #telfie (via… https://t.co/SIgRPqAgU2,0
04:10:16,"RT @CindyCarolLee: Uh, 4 episodes without the commander? #unacceptable #MajorCrimes",0
04:10:17,RT @D76developer: Is it possible this is a fake out to flush out Strogh????   #MajorCrimes  @MajorCrimesTNT,0
04:10:24,RT @moryan: This interview with @MaryMcDonnell10 will likely be of interest to fans of #MajorCrimes who have seen tonight's episodes. https…,0
04:10:26,I’ve never been so glad to miss a TV show before. #MajorCrimes,0
04:10:27,RT @vangoghadmirer: Nothing in this episode says that the fandom will be happy with how the show ends. Feels have been stomped on. Done wit…,0
04:10:28,Will reply to things in the morning but oh my fucking God #MajorCrimes has me in tears. So is this the final season? Torn on how I'd feel,0
04:10:28,I have to interrupt my bawling to ask one thing: HOW does Gus not know what Philip Stroh looks like?! Seriously?!?! #MajorCrimes,0
04:10:33,poor #AndyFlynn and  #RustyBeck #majorcrimes,0
04:10:33,So Sharon is dead and I'm suppose to watch the rest of the season? #MajorCrimes,0
04:10:39,RT @Variety: #MajorCrimes creator reflects on the 100th episode https://t.co/Xug6PSP7N5,1
04:10:42,I can't take it! NOOOOOOOOO! #MajorCrimes,1
04:10:49,"RT @AShippersLife: 💜 “Defend, yes, but compete, no.”

The complexities of Sharon’s Last Rites request are beyond words. We can’t imagine wh…",1
04:10:52,"Same, and my dumb ass liked and defended Rusty until this season. https://t.co/qEdT2BDqYT",0
04:10:52,RT @Bflobeauty: So this is how y'all gonna do us this season?!??!?! #ripsharon #MajorCrimes @MajorCrimesTNT @tnt,0
04:11:00,Heartbroken after the great performances by all the #MajorCrimes cast. Not sure how to get through 4 more episodes… https://t.co/fN744uNkkz,1
04:11:01,"RT @pollam03: Amazing performances by all the cast members tonight, especially @MaryMcDonnell10! #MajorCrimes",1
04:11:01,RT @moryan: This interview with @MaryMcDonnell10 will likely be of interest to fans of #MajorCrimes who have seen tonight's episodes. https…,0
04:11:03,Damn. #MajorCrimes 😢💔 https://t.co/49Tbv4dUqV,0
04:11:06,"RT @KatheMazur: Hey #MajorCrimes fans! Remember the West Coast watched later, so we have been asked, as a special last favor, that no one t…",0
04:11:06,I’m so mad and sad and angry. #majorcrimes got too real and I can’t deal with the heart of the show dying.😞😞😞,0
04:11:15,RT @MajorCrimesTNT: Her team is worried about her. We're all worried about her. Tune in tonight for the 100th episode of #MajorCrimes. http…,0
04:11:17,@RealTonyDenison really hope you or Provenza shoot Stroh then. Just saying. #MajorCrimes,0
04:11:19,"#MajorCrimes
NO!!
No!
No.
no

@RealTonyDenison
@KearranGiovanni
@MaryMcDonnell10
@grahamPmartin
@phillipkeene
@JonathanDelArco
@Rene_Rosado",0
04:11:21,"unless

of course

that heffa ain’t dead. i’m willing to entertain any and all conspiracy theories starting now. #majorcrimes",0
04:11:22,RT @JonathanDelArco: To all our fans we love you and Please don't tweet until AFTER the West Coast sees tonight's episodes of #MajorCrimes…,1
04:11:22,"#MajorCrimes, even when it was airing as ""The Closer"", has been great at twisting the plot in very surprising ways,… https://t.co/H4QS1SZoyy",1
04:11:24,RT @moryan: This interview with @MaryMcDonnell10 will likely be of interest to fans of #MajorCrimes who have seen tonight's episodes. https…,0
04:11:25,RT @butterflybesos9: WHY DID SHARON HAVE TO DIE? #MajorCrimes what the fuck kinda last season is this fam? Y'all need to be slapped for thi…,0
04:11:26,💜 Because @JamesADuff asked in his live FB chat that earlier viewers not spoil the last 30 mins for West Coast and… https://t.co/T248oQDEpt,0
04:11:38,I would like to extend my deepest and most sincere fuck you to @tntdrama and  James Duff. #MajorCrimes #SharonRaydor,0
04:11:39,This episode feels like Sharon is saying goodbye and I can't take it. I am nervous as all get out to see how this s… https://t.co/sw3jrLw28S,0
04:11:43,I CAN'T BELIEVE! I JUST CAN'T 😭😭 #MajorCrimes,1
04:11:45,RT @moryan: This interview with @MaryMcDonnell10 will likely be of interest to fans of #MajorCrimes who have seen tonight's episodes. https…,0
04:11:46,STOP. POSTING. SPOILERS. THE WEST COAST HASNT SEEN IT YET. DONT RUIN IT FOR THEM.  #MajorCrimes,1
04:11:49,I’m new to watching @MajorCrimesTNT and after watching tonight’s episodes I just want to ask “Why did that just hap… https://t.co/tRsDM2SOwH,1
04:11:50,"Dammit, #MajorCrimes, I didn’t think you’d actually kill off Sharon!! https://t.co/ugoJVgYT0z",0
04:11:52,RT @MajorCrimesTV: A must-read after tonight’s episode. #MajorCrimes @MaryMcDonnell10 @moryan https://t.co/ayRpn3WIut,0
04:11:53,I just lost my Dad just days before Thanksgiving and now to Sharon??? Thats not so cool at all!!!!   Christmas is s… https://t.co/yIcOhwSARA,0
04:11:54,"@atmodrop I'd say there are hundreds of more interesting, more compelling, and more enjoyable stories to finally gi… https://t.co/6PQ65oKbDo",1
04:12:03,Aw Hell Naw You Didn't!!!! 🤤😱😵😡 NOT COOL. Not Cool at all.  #MajorCrimes,0
04:12:08,RT @SashaDRobinson: Rest in Peace Sharon Raydor-Flynn. #majorcrimes,1
04:12:19,"Hey here's a spoiler guys, the show isn't real. #MajorCrimes #Sheesh",1
04:12:19,RT @AShippersLife: 💜 Because @JamesADuff asked in his live FB chat that earlier viewers not spoil the last 30 mins for West Coast and later…,1
04:12:35,I am crying like a baby #MajorCrimes #Shandy @RealTonyDenison @MaryMcDonnell10 @grahamPmartin,0
